Reference Code,Solution Name (Eng),Cosine Similarity
S-0282,Chatbot Solution - ccRobot,0.8046091794967651
S-0288,Mixed language Chatbot system with AI and voice functions,0.7101403474807739
S-0082,A.I. Contact Center and User Engagement Solution,0.6948001384735107
S-0197,WCL Robotic Process Automation Solution,0.6888234615325928
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.6780391931533813
S-0155,Stella Enterprise Chatbot Builder,0.6724206209182739
S-0236,Workflow automation solution,0.6722400188446045
S-0169,Robotic Assistant,0.6710385084152222
S-0244,ServiceNow - ITSM solution,0.6617374420166016
S-0255,Authgear,0.656700849533081
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.656276524066925
S-0259,Software Robotic Solution - iBot,0.6493885517120361
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.6481125950813293
S-0273,Talos,0.644386887550354
S-0162,Automate the verification of electronic documents,0.6378207206726074
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.6374614834785461
S-0211,Customised Mobile Application solution,0.6341506242752075
S-0050,Deloitte ASSIST,0.6294663548469543
S-0275,SMore-OCR,0.629191517829895
S-0241,Intelligent Data Platform,0.628758430480957
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.6275932788848877
S-0020,Machines Predictive Maintenance,0.625232458114624
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.6249668598175049
S-0283,All-in-one Mobile Productivity Platform,0.6248992085456848
S-0163,Ai-Knowie,0.624541163444519
S-0239,InterOps Accelerator,0.6213159561157227
S-0096,Clare.AI Asian Language Chatbot Solutions,0.6208735704421997
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.6177536249160767
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.6109844446182251
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.6107707023620605
S-0250,UiPath Automation Platform,0.6046817898750305
S-0300,Smart Guiding Robot,0.6044764518737793
S-0240,Multilingual Voice Assistant,0.6038715839385986
S-0114,Worker Insights,0.6028400659561157
S-0008,Shape Security - Shape Enterprise Defense,0.6022055745124817
S-0127,Event Management technology,0.6003487706184387
S-0242,Queue-it -  Virtual Waiting Room,0.5969783067703247
S-0061,A.I. and Mixed Reality Solution,0.5966272950172424
S-0214,ACX Visitor Management System,0.5935518741607666
S-0113,Video Analytics Solution,0.5932021141052246
S-0014,2D Face Re-identification,0.5928933024406433
S-0166,IXIA BREAKINGPOINT,0.5888392925262451
S-0172,Earthy,0.5870088338851929
S-0120,Raspect-ACE,0.58686363697052
S-0019,Personalized Education System,0.5866620540618896
S-0224,OceanX Workflow,0.5851035118103027
S-0279,RoomQ virtual waiting room for massive traffic,0.584649920463562
S-0116,Smart Parking Solution,0.5830758213996887
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.5816817879676819
S-0124,Enterprise Intelligent Assistant,0.5809423327445984
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.579450786113739
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.5783135890960693
S-0271,Server Data Analysis Service (User & Data),0.5771121978759766
S-0005,Smart Lamp Pole and Robotic,0.576556921005249
